Timestamp,Throttle,Pitch,Yaw,Roll,KillSwitch,Emergency,Ax_ms2,Ay_ms2,Az_ms2,Gx_dps,Gy_dps,Gz_dps
# Flight Data Log - Single Flight Mode
# Generated by Starship Hand Controller
# Timestamp: milliseconds since loop start (flight time)
# Control values: 0-255 (127=center)
# Emergency: 1=active, 0=normal
# File overwrites on each restart
# ========================
2433,,,,,,,, # System startup - Hand Controller initialized
16893,,,,,,,, # Flight started - Loop timestamp zero point set
134452,131,128,131,131,131,0,0.01198,0.00958,9.98723,-0.74809,-0.24427,-0.19847
134572,131,128,131,131,131,0,0.05030,-0.00479,10.02076,-0.56489,-0.15267,-0.38168
134693,131,128,131,131,131,0,0.03832,0.00000,10.01597,-0.74809,-0.12214,-0.45802
134813,131,128,131,131,131,0,0.05269,-0.01198,9.99681,-0.65649,-0.12977,-0.26718
134934,131,128,131,131,131,0,0.03114,0.00958,10.00400,-0.74809,-0.19847,-0.35878
135054,131,128,131,131,131,0,0.01677,0.00719,10.00879,-0.65649,-0.12214,-0.35878
135175,131,128,131,131,131,0,0.02156,0.00240,9.99921,-0.57252,-0.22137,-0.36641
135295,131,128,131,131,131,0,0.03832,-0.00479,10.01118,-0.71756,-0.10687,-0.38931
135416,131,128,131,131,131,0,0.01437,-0.01437,9.98723,-0.73282,-0.06107,-0.28244
135536,131,128,131,131,131,0,0.05748,0.00958,10.01358,-0.68702,-0.17557,-0.34351
135657,131,128,131,131,131,0,0.03593,0.00240,9.99681,-0.66412,-0.15267,-0.36641
135777,131,128,131,131,131,0,0.01198,-0.01677,9.99681,-0.58015,-0.04580,-0.38168
135898,131,128,131,131,131,0,0.06227,-0.00240,9.99202,-0.83206,-0.16794,-0.29008
136019,131,128,131,131,131,0,0.04072,-0.01437,10.03513,-0.65649,-0.11450,-0.36641
136139,131,128,131,131,131,0,0.02156,-0.03593,10.01358,-0.71756,-0.03817,-0.30534
136260,131,128,131,131,131,0,0.01437,0.00479,10.00400,-0.67939,-0.13740,-0.27481
136380,131,128,131,131,131,0,0.00479,-0.02635,10.00639,-0.76336,-0.22137,-0.40458
136501,131,128,131,131,131,0,0.05269,-0.02156,9.99442,-0.67176,-0.25954,-0.49618
136621,131,128,131,131,131,0,0.02874,0.00479,10.02316,-0.64122,-0.02290,-0.33588
136742,131,128,131,131,131,0,0.03114,-0.03832,10.00400,-0.69466,-0.28244,-0.33588
136862,131,128,131,131,131,0,0.02874,-0.01437,10.00400,-0.64885,-0.13740,-0.42748
136983,131,128,131,131,131,0,0.05030,-0.02156,10.00639,-0.65649,-0.09160,-0.37405
137103,131,128,131,131,131,0,0.03593,-0.00240,10.01118,-0.64885,-0.12977,-0.45038
137224,131,128,131,131,131,0,0.03593,0.00958,10.00400,-0.70992,-0.25954,-0.33588
137345,131,128,131,131,131,0,0.04311,0.01916,9.98484,-0.58015,-0.22901,-0.27481
137465,131,128,131,131,131,0,0.04311,0.00240,9.99921,-0.80153,-0.25954,-0.27481
137586,131,128,131,131,131,0,0.02874,0.02874,10.03034,-0.75573,-0.21374,-0.26718
137706,131,128,131,131,131,0,0.03114,-0.03114,10.01118,-0.74046,-0.19847,-0.22901
137827,131,128,131,131,131,0,0.02635,0.01198,10.00400,-0.69466,-0.18321,-0.31298
137947,131,128,131,131,131,0,0.04072,0.01677,10.00639,-0.74046,-0.22137,-0.38168
138068,131,128,131,131,131,0,0.03593,0.03353,10.03034,-0.71756,-0.02290,-0.31298
138188,131,128,131,131,131,0,0.04790,0.02156,10.01597,-0.68702,-0.17557,-0.48855
138309,131,128,131,131,131,0,0.03593,-0.00240,9.98484,-0.70992,-0.22901,-0.33588
138429,131,128,131,131,131,0,0.04072,0.01677,9.99921,-0.55725,-0.15267,-0.41985
138550,131,128,131,131,131,0,0.02635,-0.02395,10.01118,-0.54198,0.12977,-0.29008
138670,131,128,131,131,131,0,0.03114,-0.02395,10.02795,-0.81679,-0.23664,-0.25954
138791,131,128,131,131,131,0,0.05988,-0.00479,10.01118,-0.77099,-0.19847,-0.38931
138912,131,128,131,131,131,0,0.03353,0.03114,10.00879,-0.74046,-0.07634,-0.36641
139032,131,128,131,131,131,0,0.04311,-0.01916,10.01358,-0.61832,-0.12977,-0.29771
139153,131,128,131,131,131,0,0.05748,0.02635,9.99681,-0.70229,-0.16794,-0.22901
139273,131,128,131,131,131,0,0.04551,-0.02874,10.00400,-0.58015,-0.08397,-0.26718
139394,131,128,131,131,131,0,0.03353,0.00719,9.99681,-0.68702,-0.23664,-0.35115
139514,131,128,131,131,131,0,0.04790,0.00958,9.98484,-0.80153,-0.25954,-0.33588
139635,131,128,131,131,131,0,0.06227,0.01916,10.00879,-0.67939,-0.21374,-0.22901
139755,131,128,131,131,131,0,0.04072,-0.00719,9.99442,-0.51145,-0.28244,-0.34351
139876,131,128,131,131,131,0,0.03593,0.01437,10.00160,-0.75573,-0.17557,-0.29008
139996,131,128,131,131,131,0,0.05748,-0.00719,10.01118,-0.54198,-0.11450,-0.43511
140117,131,128,131,131,131,0,0.00240,-0.01198,10.01597,-0.74046,-0.02290,-0.36641
140237,131,128,131,131,131,0,0.04072,0.02874,9.98723,-0.70992,-0.26718,-0.31298
140358,131,128,131,131,131,0,0.02156,-0.00240,10.02795,-0.63359,-0.13740,-0.32824
140479,131,128,131,131,131,0,0.02156,0.01198,9.99202,-0.79389,-0.01527,-0.34351
140599,131,128,131,131,131,0,0.04790,-0.02635,10.00160,-0.68702,-0.10687,-0.40458
140720,131,128,131,131,131,0,0.02635,0.02635,10.01358,-0.67939,-0.19847,-0.31298
140840,131,128,131,131,131,0,0.00719,0.00240,9.99681,-0.76336,-0.29771,-0.38168
140961,131,128,131,131,131,0,0.06227,0.01437,9.98723,-0.77099,-0.09924,-0.34351
141081,131,128,131,131,131,0,0.02635,0.03114,9.99681,-0.65649,-0.06107,-0.38168
141202,131,128,131,131,131,0,0.06227,-0.00958,10.00400,-0.54962,-0.06107,-0.25191
141322,131,128,131,131,131,0,0.04072,-0.01916,10.01358,-0.85496,-0.14504,-0.21374
141443,131,128,131,131,131,0,0.02156,0.00240,9.99442,-0.63359,-0.14504,-0.21374
141563,131,128,131,131,131,0,0.02874,-0.00479,10.00400,-0.68702,-0.05344,-0.15267
141684,131,128,131,131,131,0,0.04790,-0.02874,9.99921,-0.67939,-0.20611,-0.32061
141805,131,128,131,131,131,0,0.06227,0.00240,10.01597,-0.67176,-0.03817,-0.38931
141925,131,128,131,131,131,0,0.03832,-0.03353,10.02795,-0.58779,-0.13740,-0.23664
142046,131,128,131,131,131,0,0.06227,-0.00958,9.97765,-0.80153,-0.12977,-0.22137
142166,131,128,131,131,131,0,0.02635,0.00000,10.00160,-0.64122,-0.16794,-0.47328
142287,131,128,131,131,131,0,0.01198,-0.00719,9.99681,-0.74809,-0.26718,-0.34351
142407,131,128,131,131,131,0,0.03114,0.01437,10.00400,-0.75573,-0.19084,-0.47328
142528,131,128,131,131,131,0,0.01677,0.00479,10.00400,-0.82443,-0.06107,-0.32061
142648,131,128,131,131,131,0,0.05269,-0.01198,10.00160,-0.62595,-0.20611,-0.36641
142769,131,128,131,131,131,0,0.04311,0.00958,9.98244,-0.59542,-0.17557,-0.37405
142889,131,128,131,131,131,0,0.03593,-0.00479,9.95849,-0.56489,-0.09160,-0.35878
143010,131,128,131,131,131,0,0.05988,-0.02635,10.01358,-0.73282,-0.03817,-0.22901
143130,131,128,131,131,131,0,0.04072,0.01198,9.98244,-0.74809,-0.06107,-0.34351
143251,131,128,131,131,131,0,0.03114,-0.01677,10.01118,-0.66412,-0.22137,-0.41221
143372,131,128,131,131,131,0,0.01198,-0.00479,10.01837,-0.74809,-0.19084,-0.29008
143492,131,128,131,131,131,0,0.01437,-0.00240,10.00400,-0.73282,-0.05344,-0.17557
143613,131,128,131,131,131,0,0.02874,-0.00240,10.02316,-0.88550,-0.19847,-0.35878
143733,131,128,131,131,131,0,0.03832,0.00000,9.99921,-0.68702,-0.25954,-0.24427
143854,131,128,131,131,131,0,0.02874,0.00958,10.02076,-0.58015,-0.19847,-0.29008
143974,131,128,131,131,131,0,0.02874,-0.00240,9.98723,-0.74046,-0.19084,-0.45802
144095,131,128,131,131,131,0,0.03593,0.02635,10.01597,-0.74809,-0.25954,-0.22137
144215,131,128,131,131,131,0,0.05030,-0.00479,9.98244,-0.69466,-0.16794,-0.39695
144336,131,128,131,131,131,0,0.05269,-0.00719,10.01358,-0.77099,-0.12214,-0.32824
144456,131,128,131,131,131,0,0.03832,-0.00240,9.99442,-0.70992,-0.10687,-0.31298
144577,131,128,131,131,131,0,0.04072,0.02874,10.01358,-0.74046,-0.06870,-0.25954
144697,131,128,131,131,131,0,0.04311,-0.00240,9.98484,-0.60305,-0.25191,-0.35878
144818,131,128,131,131,131,0,0.04072,0.02156,10.00879,-0.65649,-0.03817,-0.26718
144939,131,128,131,131,131,0,0.05988,0.00719,9.98723,-0.67176,-0.09160,-0.25191
145059,131,128,131,131,131,0,0.07185,-0.02635,10.00160,-0.75573,-0.22137,-0.43511
145180,131,128,131,131,131,0,0.01437,0.00719,9.99442,-0.71756,-0.17557,-0.40458
145300,131,128,131,131,131,0,0.04072,0.01437,10.00639,-0.74046,-0.15267,-0.29771
145421,131,128,131,131,131,0,0.03353,0.00479,10.00160,-0.69466,-0.22137,-0.26718
145541,131,128,131,131,131,0,0.03593,-0.00719,9.99681,-0.81679,-0.06870,-0.35878
145662,131,128,131,131,131,0,0.01916,0.00000,9.98484,-0.67939,-0.26718,-0.29771
145782,131,128,131,131,131,0,0.05988,-0.00240,10.01358,-0.71756,-0.29771,-0.32824
145903,131,128,131,131,131,0,0.03353,0.00479,9.99921,-0.62595,-0.22137,-0.29771
146023,131,128,131,131,131,0,0.06227,-0.00479,10.02316,-0.82443,0.00763,-0.29008
146144,131,128,131,131,131,0,0.00958,-0.00240,9.99681,-0.68702,-0.20611,-0.38168
146264,131,128,131,131,131,0,0.05509,-0.01198,9.98963,-0.65649,-0.01527,-0.41985
146385,131,128,131,131,131,0,0.01677,-0.00240,10.03034,-0.67176,-0.27481,-0.32061
146506,131,128,131,131,131,0,0.03353,0.03593,10.00160,-0.81679,-0.11450,-0.35115
146626,131,128,131,131,131,0,0.05030,0.01198,10.03513,-0.68702,-0.12977,-0.26718
146747,131,128,131,131,131,0,0.05030,0.01198,10.00639,-0.66412,-0.06870,-0.25191
146867,131,128,131,131,131,0,0.03114,-0.01437,9.99202,-0.66412,-0.12977,-0.32824
146988,131,128,131,131,131,0,0.04790,-0.01437,10.00639,-0.78626,-0.19084,-0.33588
147108,131,128,131,131,131,0,0.03353,-0.00958,10.01597,-0.67939,-0.07634,-0.33588
147229,131,128,131,131,131,0,0.03832,0.00479,10.00400,-0.68702,-0.18321,-0.29008
147349,131,128,131,131,131,0,0.02156,0.01677,10.00879,-0.70229,-0.16031,-0.28244
147470,131,128,131,131,131,0,0.01437,-0.00719,9.99202,-0.57252,-0.22137,-0.33588
147590,131,128,131,131,131,0,0.04551,0.01198,9.99921,-0.77099,-0.06870,-0.29771
147711,131,128,131,131,131,0,0.03832,0.00240,10.03274,-0.64885,-0.33588,-0.38931
147832,131,128,131,131,131,0,0.03353,0.02395,10.02316,-0.77863,0.04580,-0.07634
147952,131,128,131,131,131,0,0.05748,0.01677,10.02076,-0.67176,-0.03053,-0.41221
148073,131,128,131,131,131,0,0.05988,-0.04551,10.01837,-0.80153,-0.19084,-0.41985
148193,131,128,131,131,131,0,0.03353,0.00479,10.01118,-0.67176,-0.01527,-0.36641
148314,131,128,131,131,131,0,0.09101,0.05030,9.98723,-0.74046,-0.07634,-0.38931
148434,131,128,131,131,131,0,0.03832,-0.00240,10.00639,-0.65649,-0.17557,-0.31298
148555,131,128,131,131,131,0,0.05030,0.00240,9.99442,-0.75573,-0.20611,-0.42748
148675,131,128,131,131,131,0,0.03832,0.01677,9.99202,-0.73282,-0.01527,-0.33588
148796,131,128,131,131,131,0,0.04311,0.00000,9.98723,-0.68702,-0.03817,-0.29008
148916,131,128,131,131,131,0,0.04072,-0.03114,10.01118,-0.66412,-0.06870,-0.37405
149037,131,128,131,131,131,0,0.01916,-0.00240,10.01118,-0.61069,-0.28244,-0.35115
149157,131,128,131,131,131,0,0.03593,0.01198,9.99921,-0.67176,-0.13740,-0.26718
149278,131,128,131,131,131,0,0.04790,0.01198,10.01358,-0.73282,-0.22137,-0.32824
149399,131,128,131,131,131,0,0.05988,-0.02395,9.98484,-0.60305,-0.20611,-0.37405
149519,131,128,131,131,131,0,0.00240,0.00958,10.00400,-0.71756,-0.19847,-0.36641
149640,131,128,131,131,131,0,0.02156,0.01198,10.00400,-0.74046,-0.22137,-0.34351
149760,131,128,131,131,131,0,0.04072,-0.02874,9.99921,-0.78626,-0.16031,-0.39695
149881,131,128,131,131,131,0,0.03114,0.00240,10.02316,-0.65649,-0.23664,-0.31298
150001,131,128,131,131,131,0,0.05748,-0.00719,10.00639,-0.73282,-0.15267,-0.34351
150122,131,128,131,131,131,0,0.02395,0.00479,10.00400,-0.63359,-0.07634,-0.39695
150242,131,128,131,131,131,0,0.01677,-0.00958,10.01118,-0.69466,-0.19084,-0.22137
150363,131,128,131,131,131,0,0.03832,-0.00958,10.00639,-0.70992,-0.03817,-0.22901
150483,131,128,131,131,131,0,0.02395,-0.02395,10.01358,-0.65649,-0.25191,-0.42748
150604,131,128,131,131,131,0,0.05748,-0.02156,10.00400,-0.80153,0.01527,-0.37405
150724,131,128,131,131,131,0,0.06467,-0.01198,10.00879,-0.71756,-0.12977,-0.36641
150845,131,128,131,131,131,0,0.04551,0.00479,9.99921,-0.60305,-0.24427,-0.35878
150966,131,128,131,131,131,0,0.04551,0.02156,10.02316,-0.60305,-0.22137,-0.19084
151086,131,128,131,131,131,0,0.04072,0.02395,9.99202,-0.77099,-0.12977,-0.37405
151207,131,128,131,131,131,0,0.06467,-0.00479,10.00400,-0.70992,-0.09160,-0.29771
151327,131,128,131,131,131,0,0.05030,0.02156,10.01837,-0.75573,-0.31298,-0.39695
151448,131,128,131,131,131,0,0.02395,-0.01198,10.02555,-0.63359,-0.25191,-0.32824
151568,131,128,131,131,131,0,0.03832,0.00479,9.99681,-0.74046,-0.12977,-0.35115
151689,131,128,131,131,131,0,0.05269,0.02156,9.98963,-0.58779,-0.09924,-0.28244
151809,131,128,131,131,131,0,0.04311,0.00479,10.00879,-0.63359,-0.20611,-0.18321
151930,131,128,131,131,131,0,0.03832,0.01198,9.99921,-0.61069,-0.18321,-0.42748
152050,131,128,131,131,131,0,0.05509,0.00719,10.00879,-0.70992,-0.09160,-0.43511
152171,131,128,131,131,131,0,0.05030,-0.00719,10.00160,-0.73282,-0.17557,-0.34351
152292,131,128,131,131,131,0,0.03593,0.02874,10.02555,-0.67939,-0.19847,-0.22901
152412,131,128,131,131,131,0,0.03593,-0.00719,10.01358,-0.71756,-0.06107,-0.32061
152533,131,128,131,131,131,0,0.03832,0.01916,9.97765,-0.56489,-0.14504,-0.35115
152653,131,128,131,131,131,0,0.03114,0.01677,10.00879,-0.61832,-0.14504,-0.31298
152774,131,128,131,131,131,0,0.04790,-0.02395,10.02555,-0.77099,-0.16031,-0.38168
152894,131,128,131,131,131,0,0.05269,0.00000,10.00639,-0.80153,-0.18321,-0.38931
153015,131,128,131,131,131,0,0.03593,0.01198,9.98244,-0.71756,-0.19847,-0.29008
153135,131,128,131,131,131,0,0.02395,-0.00958,10.00639,-0.65649,-0.10687,-0.37405
153256,131,128,131,131,131,0,0.02156,-0.00719,10.00879,-0.70992,-0.27481,-0.35115
153376,131,128,131,131,131,0,0.05030,0.00719,10.03274,-0.75573,-0.11450,-0.22901
153497,131,128,131,131,131,0,0.00958,-0.01677,10.01358,-0.65649,-0.25954,-0.35115
153617,131,128,131,131,131,0,0.01437,-0.01198,10.00400,-0.60305,-0.14504,-0.35115
153738,131,128,131,131,131,0,0.05988,-0.00479,9.98484,-0.66412,-0.10687,-0.27481
153859,131,128,131,131,131,0,0.05030,-0.01198,9.97047,-0.61069,-0.09160,-0.32061
153979,131,128,131,131,131,0,0.03114,0.01198,10.00639,-0.63359,-0.19847,-0.35115
154100,131,128,131,131,131,0,0.01198,-0.00719,10.01597,-0.59542,-0.05344,-0.22137
154220,131,128,131,131,131,0,0.04790,0.00240,10.01358,-0.64122,-0.22137,-0.32061
154341,131,128,131,131,131,0,0.02635,0.01437,9.99202,-0.63359,-0.15267,-0.33588
154461,131,128,131,131,131,0,0.04311,-0.00240,10.00400,-0.70229,-0.09924,-0.38168
154582,131,128,131,131,131,0,0.02156,0.03593,9.97286,-0.65649,-0.37405,-0.29771
154702,131,128,131,131,131,0,0.04790,-0.00958,10.00639,-0.63359,-0.12977,-0.37405
154823,131,128,131,131,131,0,0.01198,-0.03114,10.01837,-0.72519,-0.07634,-0.31298
154943,131,128,131,131,131,0,0.03593,0.00240,10.00160,-0.70992,-0.01527,-0.16031
155064,131,128,131,131,131,0,0.02635,-0.02635,9.99202,-0.80916,-0.15267,-0.25954
155184,131,128,131,131,131,0,0.03593,0.01677,9.99921,-0.64885,-0.18321,-0.32061
155305,131,128,131,131,131,0,0.04072,-0.00958,10.01837,-0.68702,-0.09924,-0.33588
155426,131,128,131,131,131,0,0.03832,-0.01437,10.00879,-0.75573,-0.32824,-0.32824
155546,131,128,131,131,131,0,0.04551,0.01437,9.98005,-0.68702,-0.16031,-0.52672
155667,131,128,131,131,131,0,0.02156,0.01437,9.99921,-0.72519,-0.14504,-0.31298
155787,131,128,131,131,131,0,0.03114,0.02874,10.00639,-0.64122,-0.16794,-0.25191
155908,131,128,131,131,131,0,0.03593,-0.00479,9.99921,-0.63359,-0.16031,-0.29771
156028,131,128,131,131,131,0,0.04072,0.02635,10.01837,-0.70992,-0.11450,-0.29008
156149,131,128,131,131,131,0,0.03353,0.00000,9.98484,-0.63359,-0.12977,-0.27481
156269,131,128,131,131,131,0,0.03593,-0.03353,10.01837,-0.68702,-0.12977,-0.34351
156390,131,128,131,131,131,0,0.04551,0.00958,10.02555,-0.75573,-0.19084,-0.32824
156510,131,128,131,131,131,0,0.04551,0.03114,10.01358,-0.69466,-0.16794,-0.25954
156631,131,128,131,131,131,0,0.02635,0.00958,10.00400,-0.71756,-0.19084,-0.22137
156751,131,128,131,131,131,0,0.03832,-0.00719,10.01118,-0.69466,0.00000,-0.32061
156872,131,128,131,131,131,0,0.04551,0.01916,10.00400,-0.70229,-0.30534,-0.35115
156993,131,128,131,131,131,0,0.03593,0.03593,9.99202,-0.79389,-0.06870,-0.33588
157113,131,128,131,131,131,0,0.03832,-0.00719,10.01597,-0.74046,-0.04580,-0.35878
157234,131,128,131,131,131,0,0.03593,-0.01916,10.00160,-0.70229,-0.17557,-0.29771
157354,131,128,131,131,131,0,0.01437,0.02395,10.01358,-0.62595,-0.14504,-0.35115
157475,131,128,131,131,131,0,0.03832,-0.01198,9.99921,-0.61069,-0.04580,-0.38931
157595,131,128,131,131,131,0,0.03353,0.01437,9.99921,-0.66412,-0.15267,-0.27481
157716,131,128,131,131,131,0,0.04551,0.00719,10.02076,-0.67939,-0.19084,-0.29771
157836,131,128,131,131,131,0,0.02156,0.00958,10.01358,-0.62595,-0.16031,-0.26718
157957,131,128,131,131,131,0,0.03593,0.02156,10.01837,-0.69466,-0.11450,-0.31298
158077,131,128,131,131,131,0,0.03593,0.02874,10.01358,-0.67939,-0.33588,-0.32061
158198,131,128,131,131,131,0,0.01677,0.01198,9.99442,-0.83206,-0.22137,-0.36641
158319,131,128,131,131,131,0,0.04551,0.01437,9.98723,-0.81679,-0.22901,-0.23664
158439,131,128,131,131,131,0,0.05748,0.01677,9.97765,-0.79389,-0.12977,-0.45802
158560,131,128,131,131,131,0,0.05988,0.04072,10.00400,-0.74809,-0.11450,-0.35115
158680,131,128,131,131,131,0,0.04311,0.02156,9.98484,-0.53435,-0.05344,-0.25954
158801,131,128,131,131,131,0,0.04790,-0.01916,10.02555,-0.68702,-0.21374,-0.25954
158921,131,128,131,131,131,0,0.02874,-0.01916,9.99681,-0.77099,-0.23664,-0.45038
159042,131,128,131,131,131,0,0.06706,0.00000,9.99681,-0.71756,0.10687,-0.29008
159162,131,128,131,131,131,0,0.03114,0.01198,10.00639,-0.79389,-0.22137,-0.29771
159283,131,128,131,131,131,0,0.06946,-0.03832,10.01118,-0.71756,-0.16031,-0.29771
159403,131,128,131,131,131,0,0.01677,0.02635,10.00400,-0.52672,-0.15267,-0.35115
159524,131,128,131,131,131,0,0.06706,0.03353,9.99681,-0.74809,-0.14504,-0.12977
159644,131,128,131,131,131,0,0.05988,-0.00479,9.99921,-0.74046,-0.04580,-0.41221
159765,131,128,131,131,131,0,0.01437,0.01677,9.97765,-0.73282,-0.22901,-0.41221
159886,131,128,131,131,131,0,0.03593,0.00719,10.02076,-0.77099,-0.23664,-0.10687
160006,131,128,131,131,131,0,0.03832,-0.01437,10.00160,-0.75573,-0.23664,-0.22901
160127,131,128,131,131,131,0,0.03593,0.01437,9.99202,-0.74809,-0.18321,-0.40458
160247,131,128,131,131,131,0,0.08862,-0.02635,10.02076,-0.64122,-0.23664,-0.41221
160368,131,128,131,131,131,0,0.01916,0.00240,10.00160,-0.69466,-0.21374,-0.34351
160488,131,128,131,131,131,0,0.03114,0.01198,10.02555,-0.74809,-0.12977,-0.43511
160609,131,128,131,131,131,0,0.04072,0.04551,10.00400,-0.65649,-0.09924,-0.31298
160729,131,128,131,131,131,0,0.01437,-0.01677,10.00160,-0.71756,-0.15267,-0.35115
160850,131,128,131,131,131,0,0.00719,0.02156,9.99921,-0.63359,-0.32824,-0.43511
160970,131,128,131,131,131,0,0.04551,0.01677,10.01358,-0.68702,-0.19847,-0.20611
161091,131,128,131,131,131,0,0.03114,-0.02635,9.99442,-0.61069,-0.19084,-0.38931
161211,131,128,131,131,131,0,0.03114,-0.00958,9.99202,-0.65649,-0.10687,-0.34351
161332,131,128,131,131,131,0,0.05509,0.01916,9.98723,-0.71756,-0.18321,-0.29771
161453,131,128,131,131,131,0,0.02635,0.00240,10.00160,-0.71756,-0.25191,-0.38931
161573,131,128,131,131,131,0,0.00958,0.00479,9.99921,-0.77863,-0.16794,-0.22901
161694,131,128,131,131,131,0,0.03832,0.03114,10.01597,-0.87023,-0.16794,-0.36641
161814,131,128,131,131,131,0,0.02156,-0.00719,10.00639,-0.64885,-0.05344,-0.35878
161935,131,128,131,131,131,0,0.02395,-0.00240,9.99681,-0.78626,-0.14504,-0.33588
162055,131,128,131,131,131,0,0.04551,-0.00240,10.01358,-0.68702,-0.18321,-0.41985
162176,131,128,131,131,131,0,0.05030,-0.02395,10.00400,-0.67176,-0.19084,-0.41985
162296,131,128,131,131,131,0,0.04311,0.02874,10.02316,-0.58779,-0.04580,-0.32824
162417,131,128,131,131,131,0,0.04072,0.00479,9.97765,-0.54962,-0.18321,-0.32824
162537,131,128,131,131,131,0,0.01677,-0.00719,9.98484,-0.68702,-0.19084,-0.42748
162658,131,128,131,131,131,0,0.04790,-0.00240,10.00639,-0.65649,-0.22137,-0.36641
162778,131,128,131,131,131,0,0.04790,-0.00719,9.99681,-0.67939,-0.11450,-0.37405
162899,131,128,131,131,131,0,0.05030,-0.00479,9.97526,-0.89313,-0.11450,-0.34351
163020,131,128,131,131,131,0,0.07185,-0.01437,10.02555,-0.70992,-0.15267,-0.38168
163140,131,128,131,131,131,0,0.06467,-0.01198,9.94891,-0.73282,-0.18321,-0.35878
163261,131,128,131,131,131,0,0.01916,-0.01916,9.99202,-0.67176,-0.08397,-0.22901
163381,131,128,131,131,131,0,0.02635,0.00958,9.98723,-0.76336,-0.25191,-0.38168
163502,131,128,131,131,131,0,0.04551,-0.02635,9.99921,-0.68702,-0.22901,-0.32061
163622,131,128,131,131,131,0,0.04311,-0.00719,9.98484,-0.59542,-0.16031,-0.31298
163743,131,128,131,131,131,0,0.03593,0.05269,10.01118,-0.64885,-0.29008,-0.48855
163863,131,128,131,131,131,0,0.05030,-0.00479,10.00160,-0.80153,-0.23664,-0.28244
